global_step,stage,split,policy_loss,value_loss,entropy,approx_kl
1204224,1,train_update,-0.003483706808765419,0.00029848475014659925,0.11820297036319971,0.009234215187461814
1208320,1,train_update,-0.004315041238442063,0.0002956778853331343,0.10259553603827953,0.01015417963208165
1212416,1,train_update,-0.005160245127626695,0.00022889664842296042,0.10420126118697226,0.009744692979438696
1216512,1,train_update,-0.002283260000695009,0.0001956664186764101,0.09886041353456676,0.007247965739225037
1220608,1,train_update,-0.00467480539373355,0.00021376354698077193,0.1088148148264736,0.007139374341932125
1224704,1,train_update,-0.0012034319224767387,0.0002180064502681489,0.10421624314039946,0.006115590804256499
1228800,1,train_update,-0.0038843629154143855,0.0009052352688740939,0.09686426795087755,0.014733402535057394
1232896,1,train_update,-0.002723600438912399,0.0008913486624351208,0.10069951065815985,0.003788706311752321
1236992,1,train_update,-0.002547564741689712,0.00015227603307721438,0.10129271750338376,0.008254344331362518
1241088,1,train_update,-0.00610030438110698,0.0001605494758223358,0.10367824393324554,0.0136819162289612
1245184,1,train_update,-0.0044227713951841,0.00016718215510991286,0.11367859761230648,0.008646094043797348
1249280,1,train_update,-0.006572930666152388,0.00023379815411317395,0.11709936708211899,0.011033734444936272
1253376,1,train_update,-0.0026345929509261623,0.004442780184035655,0.1290063054766506,0.009315776340372395
1257472,1,train_update,-0.0029748432352789678,0.00039071393803169485,0.12534602894447744,0.02587330376263708
1261568,1,train_update,-0.003840075500193052,0.001470660111408506,0.11862374329939485,0.006913133194757393
1265664,1,train_update,-0.004840422268898692,0.00024150192484739819,0.12367501272819936,0.007772419772663852
1269760,1,train_update,-0.00656854980479693,0.0003136055815957661,0.1290296611841768,0.013501878740498796
1273856,1,train_update,-0.006207793485373259,0.0009873539233922202,0.12536938930861652,0.013961033637315268
1277952,1,train_update,-0.017761823313776404,0.0014426529887714423,0.12410428770817816,0.04394960299396189
1282048,1,train_update,-0.0051304792577866465,0.0003149642379867146,0.11448416346684098,0.01148079276754288
1286144,1,train_update,-0.0033240626071346924,0.0002196545283368323,0.10233007627539337,0.009760989189089742
1290240,1,train_update,-0.005322972079738975,0.0018802394306476344,0.11059125140309334,0.008534492462786147
1294336,1,train_update,-0.0038013908051652834,0.0002977577814817778,0.1011831967625767,0.0068715562811121345
1298432,1,train_update,-0.000720915719284676,0.0001704307780983072,0.08855913206934929,0.00805233110440895
1302528,1,train_update,-0.0026727784716058522,0.0002110305485985009,0.0881617465056479,0.0131776343259844
1306624,1,train_update,-0.0035228233100497164,0.00022031899788999,0.10618354892358184,0.005823136125400197
1310720,1,train_update,-0.047212568373652175,0.007954101471113972,0.1345463595353067,0.6712709518687916
1314816,1,train_update,-0.005045807658461854,0.0003626721895670926,0.0845153029076755,0.010959602244838607
1318912,1,train_update,-0.004313520505093038,0.00023550874311695225,0.08141486905515194,0.010511694781598635
1323008,1,train_update,-0.003319948969874531,0.0027195102247787872,0.10103128640912473,0.01131861149406177
1327104,1,train_update,-0.004149182190303691,0.00024992175167426467,0.10428974824026227,0.007604702390381135
1331200,1,train_update,-0.005741212182329036,0.0013528824097193137,0.10708441166207194,0.008256948371126782
1335296,1,train_update,-0.002836643543560058,0.00023307795026994427,0.09879701887257397,0.008114061365631642
1339392,1,train_update,-0.0025271771737607196,0.0003333839331389754,0.10521401977166533,0.013841118099662708
1343488,1,train_update,-0.006039344531018287,0.0002432132450849167,0.10063678887672722,0.010543529511778615
1347584,1,train_update,-0.002358258090680465,0.00033361362056893995,0.09718696679919958,0.007902255925728241
1351680,1,train_update,-0.00524936466536019,0.00027557786597753875,0.10049414285458624,0.010068488267279463
1355776,1,train_update,-0.0025417645447305404,0.00018588284001452848,0.0926502391230315,0.007762962619381142
1359872,1,train_update,-0.005255635653156787,0.00022763486958865542,0.1034298874437809,0.011764212875277735
1363968,1,train_update,-0.003605555073590949,0.00020638890373447794,0.10039185453206301,0.007718582848610822
1368064,1,train_update,-0.004198545026156353,0.00018265384915139293,0.10126180457882583,0.007088176516845124
1372160,1,train_update,-0.004530341917416081,0.0002446432636133977,0.11061700899153948,0.010390067909611389
1376256,1,train_update,-0.004112611342861783,0.0002553380495555757,0.11342552723363042,0.012316544176428579
1380352,1,train_update,-0.004455297166714445,0.0002586226205494313,0.10190105903893709,0.008367500457097776
1384448,1,train_update,-0.006245560594834387,0.00024872436915757135,0.11181950801983476,0.014665690083347727
1388544,1,train_update,-0.004354243937996216,0.0002705986980799935,0.10724771698005497,0.01759687709272839
1392640,1,train_update,-0.0013598411460407078,0.00032237823825198575,0.10888288961723447,0.006856134576082695
1396736,1,train_update,-0.004717445364804007,0.0003079385564888071,0.10015453840605915,0.00880340660296497
1400832,1,train_update,-0.0029581720882561058,0.00018622288916958496,0.09668874787166715,0.01204783435241552
1404928,1,train_update,-0.0038841493224026635,0.00020991093879274558,0.10395861510187387,0.00735216005705297
1409024,1,train_update,-0.004159267904469743,0.00017852780138127855,0.10497298301197588,0.008078095335804392
1413120,1,train_update,-0.004130241009988822,0.00018918661362476996,0.12024996662512422,0.005378187746828189
1417216,1,train_update,-0.004645416425773874,0.0003723803110915469,0.13302298681810498,0.009409345400854363
1421312,1,train_update,-0.004844177441555075,0.00037325195808080025,0.1309664179570973,0.007607153951539658
1425408,1,train_update,-0.012059762782882899,0.0021973357906972524,0.1406704061664641,0.030171023456205148
1429504,1,train_update,-0.0028320101846475154,0.00031905352170724655,0.11155915400013328,0.007672584040847141
1433600,1,train_update,-0.0040867404895834625,0.00021759805849796976,0.11505503254011273,0.00545969315135153
1437696,1,train_update,-0.006413979463104624,0.0003207449844921939,0.12320530321449041,0.007669528571568662
1441792,1,train_update,-0.005338907008990645,0.00040199704926635604,0.13598439958877861,0.005885366910661105
1445888,1,train_update,-0.004907044320134446,0.00033355738241880317,0.11676446557976305,0.008096040382952197
1449984,1,train_update,-0.0045393578766379505,0.00020280079797885264,0.12187435780651867,0.007485514437576057
1454080,1,train_update,-0.004974830662831664,0.0002330997235731047,0.12007520231418312,0.010699788083002204
1458176,1,train_update,-0.004004523507319391,0.00018576196544017876,0.11805138667114079,0.007076524278090801
1462272,1,train_update,-0.006120159217971377,0.00020245089172021835,0.12266036728397012,0.007633067802089499
1466368,1,train_update,-0.003449593103141524,0.0001889415329969779,0.11140783154405653,0.0059512078514671884
1470464,1,train_update,-0.0029733508854405954,0.00021646337745551136,0.10396031197160482,0.007261543771164725
1474560,1,train_update,-0.0033023040123225655,0.0002538070225455158,0.11103066033683717,0.00971006583495182
1478656,1,train_update,-0.004828004137380049,0.00021894835890634567,0.09694299451075494,0.01009317384523456
1482752,1,train_update,-0.0054055495202192105,0.0016696696461622196,0.09773438167758286,0.007867304193496238
1486848,1,train_update,-0.0034928755630971864,0.0001814041120269394,0.0929558826610446,0.017058889832696877
1490944,1,train_update,-0.003351611696416512,0.00016382380863433355,0.10335440840572119,0.007941174044390209
1495040,1,train_update,-0.005765681009506807,0.000282666848761437,0.11000290745869279,0.013210877041274216
1499136,1,train_update,-0.0057462355034658685,0.00029007533521507867,0.10256516863591969,0.0098386764730094
1503232,1,train_update,-0.003384603973245248,0.00024210519995904178,0.09395870240405202,0.006491000360256294
1503232,1.0,eval,200.0,0.8105,12.81,0.93,0.0,0.07
